stim_idx,stim_num_int,stimulus_num,video_path,video_exists,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,arousal_score,dominance_score,valence_score,approach_score,attention_score,certainty_score,commitment_score,control_score,effort_score,fairness_score,identity_score,obstruction_score,safety_score,upswing_score
296,297,stimulus_297,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0297.mp4,True,0.0,0.0,0.0,0.41667,0.0,0.0,0.16667,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.16667,5.7778,4.6667,6.7778,6.4444,6.0,5.7778,5.4444,7.8889,2.0,7.6667,6.5556,3.1111,7.0,8.3333
297,298,stimulus_298,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0298.mp4,True,0.16667,0.083333,0.083333,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.41667,4.5556,5.0,6.4444,6.4444,5.6667,5.4444,4.3333,7.8889,1.7778,7.2222,5.8889,3.5556,6.7778,7.4444
298,299,stimulus_299,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0299.mp4,True,0.083333,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.083333,0.33333,0.083333,0.0,0.0,0.083333,0.0,0.0,0.58333,0.0,0.0,0.0,0.33333,0.0,5.1111,3.2222,2.4444,3.4444,5.8889,5.4444,7.2222,3.6667,5.0,2.3333,5.2222,3.4444,3.2222,4.3333
299,300,stimulus_300,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0300.mp4,True,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.41667,0.0,0.0,0.083333,0.16667,0.0,4.7778,4.0,4.7778,4.8889,5.2222,6.0,6.0,8.1111,3.2222,4.8889,5.6667,3.3333,7.2222,6.2222
300,301,stimulus_301,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0301.mp4,True,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.15385,0.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,5.6667,5.2222,7.0,7.4444,6.1111,6.1111,5.0,8.0,2.1111,7.0,6.8889,3.2222,7.1111,6.5556
301,302,stimulus_302,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0302.mp4,True,0.11538,0.076923,0.0,0.076923,0.0,0.15385,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.23077,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,6.6667,3.7778,6.6667,4.6667,7.1111,6.6667,5.0,7.6667,3.8889,5.7778,4.8889,3.0,4.4444,7.7778
302,303,stimulus_303,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0303.mp4,True,0.0,0.0,0.11538,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2222,3.7778,5.7778,4.8889,5.8889,5.1111,3.5556,6.4444,3.3333,5.7778,4.1111,3.3333,5.7778,4.6667
303,304,stimulus_304,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0304.mp4,True,0.0,0.0,0.38462,0.076923,0.0,0.0,0.34615,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.0,0.15385,0.0,0.0,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3333,4.0,7.2222,6.3333,6.5556,4.6667,4.5556,7.4444,2.1111,6.1111,4.0,3.2222,6.5556,7.1111
304,305,stimulus_305,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0305.mp4,True,0.0,0.076923,0.0,0.38462,0.0,0.0,0.076923,0.076923,0.0,0.0,0.15385,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.15385,0.0,0.0,5.1111,4.0,6.1111,4.8889,5.7778,5.5556,6.4444,6.0,3.1111,5.8889,5.0,2.5556,5.0,5.1111
305,306,stimulus_306,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0306.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.076923,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,4.7778,3.4444,2.2222,2.0,6.1111,3.7778,4.5556,4.1111,6.4444,2.8889,4.2222,5.6667,3.0,2.8889
306,307,stimulus_307,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0307.mp4,True,0.0,0.46154,0.0,0.23077,0.0,0.0,0.30769,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.11538,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,6.0,4.1111,8.2222,8.2222,6.4444,6.5556,7.2222,8.0,2.0,7.4444,5.8889,2.3333,7.8889,7.2222
307,308,stimulus_308,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0308.mp4,True,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.0,0.0,0.23077,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7778,4.2222,2.4444,1.8889,6.1111,4.6667,3.2222,3.7778,6.5556,4.0,4.0,5.4444,2.7778,2.4444
308,309,stimulus_309,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0309.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.92308,0.0,0.0,0.0,6.5556,4.7778,6.2222,5.8889,6.5556,6.5556,5.3333,7.6667,4.0,5.6667,5.4444,3.3333,5.2222,6.3333
309,310,stimulus_310,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0310.mp4,True,0.0,0.0,0.0,0.19231,0.0,0.0,0.0,0.076923,0.26923,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.076923,6.3333,4.7778,5.7778,4.1111,5.3333,4.5556,4.2222,5.8889,3.5556,5.6667,5.2222,3.7778,4.5556,6.2222
310,311,stimulus_311,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0311.mp4,True,0.0,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.69231,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,6.1111,5.7778,6.2222,6.0,6.7778,5.5556,4.2222,7.0,3.3333,5.6667,6.7778,2.4444,5.4444,5.8889
311,312,stimulus_312,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0312.mp4,True,0.0,0.076923,0.0,0.076923,0.15385,0.076923,0.076923,0.076923,0.0,0.0,0.15385,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,6.2222,4.8889,3.3333,1.3333,7.2222,4.0,5.5556,2.1111,5.6667,2.7778,3.6667,5.0,2.7778,2.4444
312,313,stimulus_313,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0313.mp4,True,0.0,0.0,0.0,0.30769,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.19231,0.076923,0.0,6.3333,4.7778,3.7778,2.6667,6.0,4.2222,5.2222,2.8889,4.5556,4.0,5.0,4.6667,3.6667,2.3333
313,314,stimulus_314,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0314.mp4,True,0.076923,0.076923,0.0,0.0,0.0,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.15385,0.0,0.076923,0.23077,0.0,0.0,0.23077,0.0,6.2222,6.4444,5.8889,5.7778,7.0,5.7778,7.2222,5.8889,2.3333,6.3333,5.5556,4.2222,5.3333,7.3333
314,315,stimulus_315,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0315.mp4,True,0.0,0.0,0.0,0.11538,0.0,0.076923,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.69231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5556,5.4444,6.8889,6.5556,6.6667,7.4444,6.1111,7.1111,2.1111,7.0,5.1111,2.5556,6.6667,5.6667
315,316,stimulus_316,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0316.mp4,True,0.0,0.0,0.0,0.038462,0.0,0.15385,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.23077,0.0,0.15385,0.076923,0.0,0.0,0.0,0.26923,0.0,0.0,0.0,0.0,0.23077,0.076923,0.0,7.5556,4.0,2.7778,2.3333,6.3333,4.2222,5.7778,2.0,4.0,3.5556,4.3333,4.4444,1.6667,5.3333
316,317,stimulus_317,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0317.mp4,True,0.0,0.0,0.30769,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.42308,0.0,0.076923,0.0,0.0,0.0,0.30769,0.0,0.076923,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,6.4444,4.8889,6.8889,6.0,6.6667,5.2222,4.4444,6.5556,1.6667,6.1111,4.3333,3.2222,5.8889,6.4444
317,318,stimulus_318,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0318.mp4,True,0.0,0.0,0.38462,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4444,5.3333,4.5556,5.5556,5.0,4.4444,4.3333,3.4444,5.3333,4.1111,4.0,5.0,5.6667
318,319,stimulus_319,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0319.mp4,True,0.23077,0.46154,0.0,0.076923,0.0,0.0,0.23077,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,5.7778,5.5556,7.7778,6.7778,5.8889,6.6667,6.5556,8.2222,1.5556,7.1111,5.2222,1.6667,6.2222,6.5556
319,320,stimulus_320,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0320.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26923,0.0,0.0,0.84615,0.0,0.0,0.0,7.4444,6.2222,7.3333,6.8889,7.0,7.5556,6.8889,7.7778,2.2222,6.8889,5.6667,1.8889,6.6667,6.4444
320,321,stimulus_321,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0321.mp4,True,0.0,0.15385,0.0,0.23077,0.0,0.0,0.23077,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,6.7778,5.4444,7.8889,4.6667,6.7778,6.2222,5.7778,6.0,1.7778,6.3333,4.4444,2.7778,5.5556,7.4444
321,322,stimulus_322,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0322.mp4,True,0.15385,0.38462,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.23077,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1111,4.5556,7.8889,7.6667,6.4444,5.6667,7.1111,8.3333,1.2222,7.0,6.1111,2.6667,7.2222,6.7778
322,323,stimulus_323,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0323.mp4,True,0.0,0.076923,0.15385,0.30769,0.0,0.076923,0.23077,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,6.3333,5.3333,7.3333,6.7778,7.1111,6.2222,6.2222,7.2222,1.5556,6.4444,4.6667,2.5556,6.2222,7.3333
323,324,stimulus_324,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0324.mp4,True,0.0,0.0,0.0,0.26923,0.0,0.30769,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.23077,0.0,0.15385,0.0,0.076923,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,7.0,4.7778,4.0,3.3333,6.4444,4.4444,5.1111,3.6667,3.2222,4.4444,5.0,4.1111,2.7778,4.6667
324,325,stimulus_325,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0325.mp4,True,0.076923,0.0,0.11538,0.076923,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.076923,0.15385,0.0,0.0,0.0,0.19231,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.076923,6.6667,5.7778,7.3333,7.0,7.6667,6.3333,5.2222,8.1111,2.4444,7.5556,6.1111,1.7778,7.0,7.6667
325,326,stimulus_326,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0326.mp4,True,0.0,0.0,0.076923,0.38462,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.15385,0.0,4.6667,4.5556,3.8889,2.4444,6.1111,4.3333,4.6667,3.1111,5.0,4.4444,3.8889,4.6667,4.1111,3.8889
326,327,stimulus_327,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0327.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.57692,0.0,0.0,0.46154,0.0,0.0,0.0,6.6667,5.0,5.8889,6.4444,5.5556,6.4444,4.6667,7.1111,3.5556,5.7778,4.3333,3.3333,5.6667,7.2222
327,328,stimulus_328,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0328.mp4,True,0.0,0.38462,0.0,0.46154,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,6.5556,4.8889,7.7778,7.5556,6.6667,6.5556,6.8889,6.2222,2.3333,7.2222,5.5556,2.4444,7.5556,7.0
328,329,stimulus_329,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0329.mp4,True,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.23077,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8889,3.8889,3.0,2.8889,7.5556,4.8889,4.6667,4.3333,5.2222,5.0,3.4444,4.4444,3.1111,6.6667
329,330,stimulus_330,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0330.mp4,True,0.0,0.0,0.038462,0.0,0.0,0.0,0.42308,0.0,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.15385,0.0,0.0,6.6667,4.7778,6.3333,5.5556,6.4444,5.8889,3.3333,6.8889,3.3333,5.7778,3.5556,2.6667,6.1111,7.1111
330,331,stimulus_331,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0331.mp4,True,0.15385,0.23077,0.0,0.38462,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.30769,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.15385,0.076923,0.0,6.2222,5.3333,8.2222,8.0,6.7778,6.8889,7.6667,8.0,1.3333,8.2222,5.8889,1.6667,8.0,7.3333
331,332,stimulus_332,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0332.mp4,True,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.38462,0.0,0.46154,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,5.8889,3.4444,2.6667,2.1111,5.3333,3.6667,4.1111,2.7778,6.1111,3.5556,4.3333,5.6667,3.4444,2.2222
332,333,stimulus_333,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0333.mp4,True,0.076923,0.076923,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.076923,0.0,0.076923,0.0,0.0,0.61538,0.076923,0.0,0.0,0.53846,0.0,5.5556,4.6667,4.4444,4.6667,6.5556,5.7778,6.6667,5.5556,5.1111,3.4444,5.5556,3.2222,5.0,5.3333
333,334,stimulus_334,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0334.mp4,True,0.076923,0.0,0.0,0.076923,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.15385,0.0,0.15385,0.076923,0.0,0.0,0.23077,0.0,0.0,0.076923,0.23077,0.23077,5.2222,5.2222,4.1111,2.7778,6.6667,4.0,6.5556,4.7778,4.2222,2.5556,4.7778,4.8889,3.0,5.0
334,335,stimulus_335,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0335.mp4,True,0.0,0.0,0.0,0.076923,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.23077,0.076923,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.15385,0.15385,0.0,0.076923,0.076923,0.0,4.2222,4.5556,2.8889,2.5556,6.1111,5.8889,5.0,4.5556,4.5556,3.6667,3.5556,5.3333,3.2222,3.1111
335,336,stimulus_336,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0336.mp4,True,0.0,0.076923,0.0,0.30769,0.0,0.076923,0.0,0.076923,0.23077,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.23077,0.15385,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,6.4444,5.8889,5.8889,6.3333,6.5556,4.5556,6.2222,5.0,3.3333,5.4444,4.5556,2.8889,6.4444,4.0
336,337,stimulus_337,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0337.mp4,True,0.076923,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.076923,0.15385,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.15385,0.0,0.076923,0.92308,0.0,0.0,0.0,7.3333,6.4444,6.7778,7.2222,6.0,6.4444,6.0,7.6667,2.5556,6.2222,4.4444,3.3333,6.3333,7.0
337,338,stimulus_338,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0338.mp4,True,0.15385,0.0,0.0,0.15385,0.0,0.23077,0.076923,0.0,0.0,0.0,0.23077,0.0,0.0,0.076923,0.0,0.15385,0.0,0.0,0.15385,0.15385,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.30769,0.076923,0.0,6.4444,5.4444,3.6667,1.4444,5.7778,3.4444,5.2222,2.0,4.7778,4.1111,3.2222,4.3333,2.6667,2.7778
338,339,stimulus_339,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0339.mp4,True,0.0,0.0,0.46154,0.0,0.0,0.0,0.38462,0.0,0.0,0.69231,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1111,4.3333,7.2222,7.2222,5.7778,6.6667,4.6667,6.5556,1.6667,7.0,4.3333,2.8889,7.0,6.1111
339,340,stimulus_340,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0340.mp4,True,0.0,0.15385,0.0,0.23077,0.0,0.0,0.23077,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.23077,0.0,0.0,5.1111,5.2222,5.1111,5.1111,5.8889,4.5556,5.5556,6.2222,3.5556,6.0,4.1111,3.8889,5.1111,6.4444
340,341,stimulus_341,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0341.mp4,True,0.0,0.0,0.0,0.15385,0.0,0.15385,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.30769,0.15385,0.0,0.0,0.15385,0.0,0.0,0.15385,0.0,0.30769,0.076923,0.076923,5.6667,5.4444,5.0,6.2222,6.4444,4.6667,5.7778,7.1111,3.2222,6.1111,5.0,4.1111,5.2222,7.5556
341,342,stimulus_342,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0342.mp4,True,0.0,0.076923,0.0,0.23077,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.076923,0.0,0.0,0.076923,0.38462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.15385,6.3333,5.5556,5.7778,6.0,6.4444,4.5556,6.3333,6.8889,3.0,6.1111,5.3333,3.0,4.1111,7.1111
342,343,stimulus_343,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0343.mp4,True,0.076923,0.0,0.0,0.15385,0.0,0.0,0.15385,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.30769,0.15385,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.30769,0.0,0.15385,5.7778,5.5556,5.8889,5.7778,6.4444,5.7778,5.7778,6.4444,2.4444,5.8889,5.2222,4.1111,5.5556,6.8889
343,344,stimulus_344,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0344.mp4,True,0.076923,0.76923,0.0,0.15385,0.0,0.0,0.38462,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.23077,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,4.8889,4.8889,7.5556,6.2222,4.7778,5.4444,6.3333,7.2222,1.7778,5.5556,5.1111,2.5556,7.0,7.0
344,345,stimulus_345,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0345.mp4,True,0.0,0.0,0.0,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.84615,0.0,0.0,0.0,0.0,0.15385,0.076923,0.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.15385,0.0,5.2222,5.7778,1.2222,2.2222,5.0,3.3333,5.6667,3.0,7.3333,1.5556,1.5556,6.6667,2.3333,1.6667
345,346,stimulus_346,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/0346.mp4,True,0.0,0.076923,0.076923,0.38462,0.0,0.0,0.23077,0.076923,0.076923,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.15385,0.0,5.2222,4.7778,6.3333,6.0,6.1111,5.8889,6.1111,6.4444,2.3333,5.8889,5.3333,3.6667,5.6667,6.4444
